Category,ModelName,FilePath,FileType,FileSize
Generic,wristz,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\mpl_right_arm\meshes\wristz.stl,.stl,51.35 KB
Generic,base_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\base_L.stl,.stl,4.77 KB
Generic,base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\base.stl,.stl,56.92 KB
Generic,caster_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\caster_L.stl,.stl,9.26 KB
Generic,caster,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\caster.stl,.stl,48.91 KB
Generic,pr2_wheel,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\pr2_wheel.stl,.stl,67.46 KB
Generic,wheel,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\base_v0\wheel.stl,.stl,48.91 KB
Generic,forearm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\forearm.stl,.stl,83.09 KB
Generic,wrist_flex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\wrist_flex.stl,.stl,48.23 KB
Generic,wrist_roll_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\wrist_roll_L.stl,.stl,7.41 KB
Generic,wrist_roll,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\forearm_v0\wrist_roll.stl,.stl,48.81 KB
Generic,finger_tip_l,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_tip_l.stl,.stl,43.44 KB
Generic,finger_tip_pad2_l,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_tip_pad2_l.stl,.stl,6.82 KB
Generic,finger_tip_pad2_r,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_tip_pad2_r.stl,.stl,6.82 KB
Generic,finger_tip_r,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\finger_tip_r.stl,.stl,43.44 KB
Generic,gripper_palm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\gripper_palm.stl,.stl,48.91 KB
Generic,l_finger_tip,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_finger_tip.stl,.stl,48.81 KB
Generic,l_finger,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_finger.stl,.stl,91.05 KB
Generic,l_floating,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\l_floating.stl,.stl,47.45 KB
Generic,upper_finger_l,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\upper_finger_l.stl,.stl,10.82 KB
Generic,upper_finger_r,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\gripper_v0\upper_finger_r.stl,.stl,10.82 KB
Generic,head_pan_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_pan_L.stl,.stl,10.82 KB
Generic,head_pan,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_pan.stl,.stl,48.91 KB
Generic,head_tilt_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_tilt_L.stl,.stl,5.26 KB
Generic,head_tilt,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\head_v0\head_tilt.stl,.stl,51.45 KB
Generic,115x100_swept_back--coarse,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\sensors\kinect_prosilica_v0\115x100_swept_back--coarse.STL,.STL,894.61 KB
Generic,68-04546_Kinect_Sensor--coarse,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\sensors\kinect_prosilica_v0\68-04546_Kinect_Sensor--coarse.STL,.STL,79.57 KB
Generic,Prosilica_w_Lens--coarse,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\sensors\kinect_prosilica_v0\Prosilica_w_Lens--coarse.STL,.STL,1287.44 KB
Generic,shoulder_lift,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\shoulder_lift.stl,.stl,47.2 KB
Generic,shoulder_pan,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\shoulder_pan.stl,.stl,48.91 KB
Generic,shoulder_yaw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\shoulder_yaw.stl,.stl,48.91 KB
Generic,upper_arm_roll_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\upper_arm_roll_L.stl,.stl,4.96 KB
Generic,upper_arm_roll,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\shoulder_v0\upper_arm_roll.stl,.stl,48.71 KB
Generic,hok_tilt,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\tilting_laser_v0\hok_tilt.stl,.stl,25.28 KB
Generic,tilting_hokuyo_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\tilting_laser_v0\tilting_hokuyo_L.stl,.stl,4.48 KB
Generic,tilting_hokuyo,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\tilting_laser_v0\tilting_hokuyo.stl,.stl,48.81 KB
Generic,torso_lift_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\torso_v0\torso_lift_L.stl,.stl,7.41 KB
Generic,torso_lift,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\torso_v0\torso_lift.stl,.stl,38.9 KB
Generic,torso,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\torso_v0\torso.stl,.stl,102.23 KB
Generic,elbow_flex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\elbow_flex.stl,.stl,48.91 KB
Generic,forearm_roll_L,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\forearm_roll_L.stl,.stl,9.85 KB
Generic,forearm_roll,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\forearm_roll.stl,.stl,48.57 KB
Generic,upper_arm,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\pr2\meshes\upper_arm_v0\upper_arm.stl,.stl,78.21 KB
Generic,ellipsoid,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\cloudship\meshes\ellipsoid.stl,.stl,380.26 KB
Generic,fin_prop,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\cloudship\meshes\fin_prop.stl,.stl,7.89 KB
Generic,prop_gaurd,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\cloudship\meshes\prop_gaurd.stl,.stl,21.57 KB
Generic,hokuyo_convex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\depth_camera\meshes\hokuyo_convex.stl,.stl,7.31 KB
Generic,omnicopter,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\omnicopter\meshes\omnicopter.stl,.stl,1308.58 KB
Generic,hokuyo_convex,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\stereo_camera\meshes\hokuyo_convex.stl,.stl,7.31 KB
Generic,cgo3_camera_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\cgo3_camera_remeshed_v1.stl,.stl,732.11 KB
Generic,cgo3_horizontal_arm_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\cgo3_horizontal_arm_remeshed_v1.stl,.stl,488.31 KB
Generic,cgo3_mount_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\cgo3_mount_remeshed_v1.stl,.stl,976.64 KB
Generic,cgo3_vertical_arm_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\cgo3_vertical_arm_remeshed_v1.stl,.stl,390.61 KB
Generic,leg1_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\leg1_remeshed_v3.stl,.stl,488.36 KB
Generic,leg2_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\leg2_remeshed_v3.stl,.stl,488.31 KB
Generic,main_body_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\main_body_remeshed_v3.stl,.stl,8735.43 KB
Generic,prop_ccw_assembly_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\prop_ccw_assembly_remeshed_v3.stl,.stl,617.27 KB
Generic,prop_cw_assembly_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\prop_cw_assembly_remeshed_v3.stl,.stl,675.86 KB
Generic,prop_guard_jybhz,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\typhoon_h480\meshes\prop_guard_jybhz.stl,.stl,146.57 KB
Generic,cgo3_camera_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\cgo3_camera_remeshed_v1.stl,.stl,732.11 KB
Generic,cgo3_horizontal_arm_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\cgo3_horizontal_arm_remeshed_v1.stl,.stl,488.31 KB
Generic,cgo3_mount_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\cgo3_mount_remeshed_v1.stl,.stl,976.64 KB
Generic,cgo3_vertical_arm_remeshed_v1,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\cgo3_vertical_arm_remeshed_v1.stl,.stl,390.61 KB
Generic,leg1_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\leg1_remeshed_v3.stl,.stl,488.36 KB
Generic,leg2_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\leg2_remeshed_v3.stl,.stl,488.31 KB
Generic,main_body_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\main_body_remeshed_v3.stl,.stl,8735.43 KB
Generic,prop_ccw_assembly_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\prop_ccw_assembly_remeshed_v3.stl,.stl,617.27 KB
Generic,prop_cw_assembly_remeshed_v3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\prop_cw_assembly_remeshed_v3.stl,.stl,675.86 KB
Generic,prop_guard_jybhz,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\typhoon_h480\meshes\prop_guard_jybhz.stl,.stl,146.57 KB
Generic,ambulance,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\ambulance\meshes\ambulance.obj,.obj,97.8 KB
Generic,bus,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\bus\meshes\bus.obj,.obj,87.96 KB
Generic,cloverleaf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\cloverleaf_interchange\meshes\cloverleaf.obj,.obj,143.27 KB
Generic,fire_truck,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\fire_truck\meshes\fire_truck.obj,.obj,280.46 KB
Generic,hatchback,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\hatchback\meshes\hatchback.obj,.obj,67.2 KB
Generic,hatchback,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\hatchback_blue\meshes\hatchback.obj,.obj,67.2 KB
Generic,hatchback,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\hatchback_red\meshes\hatchback.obj,.obj,67.2 KB
Generic,Hybrid,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\prius_hybrid\meshes\Hybrid.obj,.obj,199.27 KB
Generic,stop_light,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_light\meshes\stop_light.obj,.obj,23.24 KB
Generic,stop_light_extension,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_light_post\meshes\stop_light_extension.obj,.obj,3.41 KB
Generic,stop_light_post,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\stop_light_post\meshes\stop_light_post.obj,.obj,7.85 KB
Generic,suv,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\suv\meshes\suv.obj,.obj,143.08 KB
Generic,mesh,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_45\meshes\mesh.obj,.obj,2.35 KB
Generic,mesh,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_90\meshes\mesh.obj,.obj,1.52 KB
Generic,mesh,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\walkway_metal_straight\meshes\mesh.obj,.obj,1.42 KB
Generic,marker_100,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\aruco_100\marker_100.sdf,.sdf,0.8 KB
Generic,marker_101,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\aruco_101\marker_101.sdf,.sdf,0.8 KB
Generic,marker_102,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\aruco_102\marker_102.sdf,.sdf,0.8 KB
Generic,aruco_model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\aruco_cmit_txt\aruco_model.sdf,.sdf,45.99 KB
Generic,camera,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\camera\camera.sdf,.sdf,1.2 KB
Generic,loop_line,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\loop_line\loop_line.sdf,.sdf,0.77 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\parquet_plane\model.sdf,.sdf,0.73 KB
Generic,red_circle,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\red_circle\red_circle.sdf,.sdf,0.78 KB
Generic,square_line,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_simulation\models\square_line\square_line.sdf,.sdf,0.78 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\ambulance\model.sdf,.sdf,0.6 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\apartment\model.sdf,.sdf,0.51 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\apollo15_landing_site_1000x1000\model-1_4.sdf,.sdf,1.45 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\arm_part\model.sdf,.sdf,1.05 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\arrow_red\model.sdf,.sdf,0.83 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\asphalt_plane\model-1_4.sdf,.sdf,0.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\asphalt_plane\model.sdf,.sdf,0.73 KB
